age,job,marital,education,default,housing,loan,channel,month,day_of_week,cur_campaign_cnt,prev_campaign_days,prev_campaign_cnt,prev_campaign_outcome,deposit
46,other,married,undergraduate,no,yes,no,push,may,tue,1,,0,nonexistent,0
36,technology,married,undergraduate,no,no,no,push,may,tue,1,,0,nonexistent,0
41,self-employed,married,high school,no,yes,no,push,may,tue,1,,0,nonexistent,0
57,other,divorced,other,no,no,no,push,may,tue,1,,0,nonexistent,0
49,trade,married,other,unknown,yes,no,push,may,tue,1,,0,nonexistent,0
56,education,divorced,high school,no,no,no,push,may,tue,1,,0,nonexistent,0
37,trade,married,other,no,no,no,push,may,tue,1,,0,nonexistent,0
37,trade,married,other,no,no,yes,push,may,tue,1,,0,nonexistent,0
46,other,single,high school,no,yes,no,push,may,tue,1,,0,nonexistent,0
22,trade,single,other,no,yes,no,push,may,tue,1,,0,nonexistent,0
43,services,married,high school,no,no,no,push,may,tue,1,,0,nonexistent,0
49,trade,married,unknown,no,no,no,push,may,tue,1,,0,nonexistent,0
41,technology,married,other,no,yes,no,push,may,tue,1,,0,nonexistent,0
38,other,single,undergraduate,no,no,no,push,may,tue,1,,0,nonexistent,0
33,other,married,other,no,no,no,push,may,tue,1,,0,nonexistent,0
49,other,married,undergraduate,no,yes,yes,push,may,tue,1,,0,nonexistent,0
30,trade,single,unknown,no,no,no,push,may,tue,2,,0,nonexistent,0
33,other,married,other,no,yes,no,push,may,tue,1,,0,nonexistent,0
34,education,single,undergraduate,no,no,no,push,may,tue,1,,0,nonexistent,0
30,student,single,unknown,unknown,no,no,push,may,tue,1,,0,nonexistent,0
59,education,married,other,unknown,yes,yes,push,may,tue,1,,0,nonexistent,0
59,education,married,other,unknown,unknown,unknown,push,may,tue,1,,0,nonexistent,0
41,self-employed,married,undergraduate,no,no,no,push,may,tue,1,,0,nonexistent,0
48,retail,married,other,unknown,yes,yes,push,may,tue,4,,0,nonexistent,0
28,unknown,single,unknown,unknown,yes,yes,push,may,tue,1,,0,nonexistent,1
44,services,married,high school,no,yes,no,push,may,tue,1,,0,nonexistent,1
59,retired,unknown,undergraduate,unknown,no,no,push,may,tue,1,,0,nonexistent,0
50,education,married,high school,unknown,no,no,push,may,tue,1,,0,nonexistent,0
35,other,married,undergraduate,no,no,no,push,may,tue,1,,0,nonexistent,0
42,other,married,high school,no,no,no,push,may,tue,1,,0,nonexistent,0
45,other,married,other,no,no,no,push,may,tue,1,,0,nonexistent,0
36,technology,married,graduate/professional,no,no,no,push,may,tue,2,,0,nonexistent,0
56,services,married,high school,unknown,no,no,push,may,tue,3,,0,nonexistent,0
29,trade,divorced,other,no,no,no,push,may,tue,1,,0,nonexistent,0
41,self-employed,married,undergraduate,no,yes,yes,push,may,tue,2,,0,nonexistent,0
42,trade,married,other,unknown,no,no,push,may,tue,1,,0,nonexistent,0
52,services,single,high school,no,no,no,push,may,tue,1,,0,nonexistent,0
48,services,married,high school,unknown,unknown,unknown,push,may,tue,1,,0,nonexistent,0
31,trade,married,high school,unknown,yes,no,push,may,tue,1,,0,nonexistent,0
43,unemployed,married,undergraduate,unknown,yes,no,push,may,tue,1,,0,nonexistent,0
36,trade,married,other,unknown,no,no,push,may,tue,1,,0,nonexistent,0
42,business,married,undergraduate,no,yes,no,push,may,tue,1,,0,nonexistent,0
52,services,divorced,other,no,no,no,push,may,tue,1,,0,nonexistent,0
39,other,married,high school,no,yes,no,push,may,tue,2,,0,nonexistent,0
36,services,married,high school,no,no,yes,push,may,tue,2,,0,nonexistent,0
42,trade,married,other,unknown,yes,no,push,may,tue,1,,0,nonexistent,0
41,other,married,high school,no,no,no,push,may,tue,1,,0,nonexistent,0
55,technology,married,other,no,no,yes,push,may,tue,1,,0,nonexistent,0
30,trade,married,other,no,no,no,push,may,tue,1,,0,nonexistent,0
57,retired,unknown,other,no,no,no,push,may,tue,1,,0,nonexistent,0
45,business,married,other,unknown,yes,no,push,may,tue,1,,0,nonexistent,0
51,trade,married,other,unknown,yes,yes,push,may,tue,2,,0,nonexistent,0
39,self-employed,single,other,unknown,yes,yes,push,may,tue,1,,0,nonexistent,0
47,other,married,high school,unknown,no,no,push,may,tue,1,,0,nonexistent,0
27,services,married,high school,no,yes,no,push,may,tue,1,,0,nonexistent,0
34,technology,single,undergraduate,no,yes,no,push,may,tue,1,,0,nonexistent,0
57,trade,married,other,unknown,yes,no,push,may,tue,1,,0,nonexistent,0
43,business,married,other,no,no,no,push,may,tue,1,,0,nonexistent,0
49,trade,married,other,unknown,no,no,push,may,tue,1,,0,nonexistent,0
39,education,married,undergraduate,unknown,no,no,push,may,tue,3,,0,nonexistent,0
38,trade,married,other,unknown,yes,no,push,may,tue,1,,0,nonexistent,0
49,trade,married,other,no,no,no,push,may,tue,2,,0,nonexistent,0
58,education,married,other,no,no,no,push,may,tue,1,,0,nonexistent,0
43,technology,married,graduate/professional,no,yes,no,push,may,tue,1,,0,nonexistent,0
50,unknown,married,unknown,unknown,yes,no,push,may,tue,3,,0,nonexistent,0
31,services,married,high school,unknown,no,no,push,may,tue,1,,0,nonexistent,0
43,self-employed,divorced,undergraduate,no,no,no,push,may,tue,1,,0,nonexistent,0
43,self-employed,married,other,unknown,no,no,push,may,tue,1,,0,nonexistent,0
30,self-employed,single,undergraduate,no,yes,no,push,may,tue,1,,0,nonexistent,0
27,services,single,graduate/professional,no,yes,yes,push,may,tue,1,,0,nonexistent,0
51,services,married,unknown,unknown,no,no,push,may,tue,1,,0,nonexistent,0
37,technology,married,graduate/professional,no,yes,no,push,may,tue,2,,0,nonexistent,0
46,retail,married,other,no,yes,no,push,may,tue,1,,0,nonexistent,0
35,trade,married,graduate/professional,no,no,no,push,may,tue,1,,0,nonexistent,0
47,other,divorced,undergraduate,no,no,no,push,may,tue,1,,0,nonexistent,0
46,education,married,unknown,no,yes,no,push,may,tue,1,,0,nonexistent,0
40,technology,married,graduate/professional,unknown,no,yes,push,may,tue,1,,0,nonexistent,0
26,retail,married,undergraduate,no,no,no,push,may,tue,1,,0,nonexistent,0
32,trade,divorced,other,unknown,no,no,push,may,tue,2,,0,nonexistent,0
45,education,married,undergraduate,no,yes,no,push,may,tue,1,,0,nonexistent,0
34,other,married,other,no,no,no,push,may,tue,1,,0,nonexistent,0
47,trade,married,unknown,unknown,no,no,push,may,tue,1,,0,nonexistent,0
42,technology,married,graduate/professional,no,no,no,push,may,tue,1,,0,nonexistent,1
57,technology,married,other,unknown,no,yes,push,may,tue,1,,0,nonexistent,0
57,technology,married,other,unknown,no,no,push,may,tue,1,,0,nonexistent,0
38,trade,married,other,no,no,yes,push,may,tue,1,,0,nonexistent,0
57,technology,married,other,unknown,no,no,push,may,tue,1,,0,nonexistent,0
28,student,single,other,unknown,yes,no,push,may,tue,1,,0,nonexistent,0
60,education,married,undergraduate,no,no,no,push,may,tue,2,,0,nonexistent,0
48,other,married,undergraduate,no,yes,no,push,may,tue,1,,0,nonexistent,0
47,technology,married,graduate/professional,no,yes,no,push,may,tue,1,,0,nonexistent,0
40,other,married,high school,no,no,no,push,may,tue,1,,0,nonexistent,0
51,education,married,graduate/professional,unknown,yes,no,push,may,tue,2,,0,nonexistent,0
48,unemployed,single,other,no,yes,no,push,may,tue,1,,0,nonexistent,0
54,retail,married,other,no,no,no,push,may,tue,2,,0,nonexistent,0
40,trade,married,other,no,no,yes,push,may,tue,1,,0,nonexistent,0
44,other,single,other,unknown,no,no,push,may,tue,1,,0,nonexistent,0
42,technology,divorced,high school,no,no,no,push,may,tue,4,,0,nonexistent,0
52,self-employed,married,undergraduate,no,yes,no,push,may,tue,1,,0,nonexistent,0
31,trade,single,other,no,yes,no,push,may,tue,1,,0,nonexistent,0
32,services,married,high school,no,no,no,push,may,tue,1,,0,nonexistent,0
44,other,married,high school,no,yes,yes,push,may,tue,1,,0,nonexistent,0
39,education,married,other,unknown,no,no,push,may,tue,1,,0,nonexistent,0
57,education,married,graduate/professional,unknown,yes,no,push,may,tue,3,,0,nonexistent,0
52,other,married,other,no,yes,no,push,may,tue,1,,0,nonexistent,0
42,education,married,undergraduate,no,no,no,push,may,tue,1,,0,nonexistent,1
42,technology,single,graduate/professional,unknown,unknown,unknown,push,may,tue,1,,0,nonexistent,0
43,education,married,graduate/professional,no,yes,no,push,may,tue,1,,0,nonexistent,0
31,other,divorced,high school,no,no,no,push,may,tue,1,,0,nonexistent,0
29,other,married,undergraduate,unknown,yes,no,push,may,tue,1,,0,nonexistent,0
57,trade,divorced,other,no,no,no,push,may,tue,2,,0,nonexistent,0
44,trade,married,other,unknown,no,no,push,may,tue,1,,0,nonexistent,0
59,unknown,married,unknown,unknown,no,no,push,may,tue,1,,0,nonexistent,0
39,trade,married,other,unknown,no,no,push,may,tue,1,,0,nonexistent,0
57,retired,married,undergraduate,no,no,no,push,may,tue,1,,0,nonexistent,0
41,education,married,unknown,unknown,no,no,push,may,tue,1,,0,nonexistent,0
37,technology,single,high school,unknown,no,yes,push,may,tue,1,,0,nonexistent,0
38,services,married,high school,no,yes,no,push,may,tue,1,,0,nonexistent,0
42,retired,married,other,no,no,no,push,may,tue,1,,0,nonexistent,0
49,unknown,married,unknown,unknown,yes,no,push,may,tue,1,,0,nonexistent,0
54,education,married,other,unknown,yes,yes,push,may,tue,1,,0,nonexistent,0
36,other,married,undergraduate,no,unknown,unknown,push,may,tue,2,,0,nonexistent,0
32,other,single,undergraduate,unknown,no,no,push,may,tue,1,,0,nonexistent,0
35,technology,married,graduate/professional,no,yes,no,push,may,tue,1,,0,nonexistent,0
45,retail,married,graduate/professional,unknown,no,no,push,may,tue,2,,0,nonexistent,0
56,technology,married,unknown,no,yes,no,push,may,tue,2,,0,nonexistent,0
34,technology,married,undergraduate,no,yes,no,push,may,tue,2,,0,nonexistent,0
41,unemployed,married,other,unknown,no,no,push,may,tue,2,,0,nonexistent,0
41,services,married,other,no,no,no,push,may,tue,2,,0,nonexistent,0
36,trade,married,other,unknown,no,no,push,may,tue,1,,0,nonexistent,0
32,other,single,undergraduate,unknown,unknown,unknown,push,may,tue,1,,0,nonexistent,0
31,services,married,high school,unknown,unknown,unknown,push,may,tue,1,,0,nonexistent,0
38,technology,married,graduate/professional,no,yes,no,push,may,tue,1,,0,nonexistent,0
35,other,divorced,undergraduate,unknown,yes,no,push,may,tue,1,,0,nonexistent,0
53,other,married,graduate/professional,no,yes,no,push,may,tue,2,,0,nonexistent,0
51,other,married,other,unknown,yes,no,push,may,tue,1,,0,nonexistent,0
56,business,married,undergraduate,unknown,no,no,push,may,tue,1,,0,nonexistent,0
33,other,married,other,no,unknown,unknown,push,may,tue,1,,0,nonexistent,0
33,other,married,other,no,no,no,push,may,tue,1,,0,nonexistent,0
51,services,divorced,high school,unknown,yes,no,push,may,tue,1,,0,nonexistent,0
39,services,married,high school,unknown,yes,no,push,may,tue,1,,0,nonexistent,1
45,business,married,undergraduate,no,no,no,push,may,tue,1,,0,nonexistent,0
40,technology,single,undergraduate,no,no,no,push,may,tue,3,,0,nonexistent,0
60,unknown,single,unknown,unknown,yes,no,push,may,tue,1,,0,nonexistent,0
33,technology,married,undergraduate,no,yes,no,push,may,tue,1,,0,nonexistent,0
47,trade,married,high school,unknown,yes,no,push,may,tue,1,,0,nonexistent,0
48,trade,married,other,no,no,no,push,may,tue,1,,0,nonexistent,0
43,business,married,high school,no,no,no,push,may,tue,2,,0,nonexistent,0
37,education,married,undergraduate,no,yes,no,push,may,tue,1,,0,nonexistent,0
50,services,married,other,no,yes,yes,push,may,tue,1,,0,nonexistent,0
59,business,married,high school,no,yes,no,push,may,tue,1,,0,nonexistent,0
32,technology,married,unknown,unknown,yes,no,push,may,tue,2,,0,nonexistent,0
42,retail,single,other,unknown,yes,no,push,may,tue,1,,0,nonexistent,0
52,trade,married,other,no,no,no,push,may,tue,2,,0,nonexistent,0
42,trade,married,unknown,unknown,no,no,push,may,tue,2,,0,nonexistent,0
42,other,married,unknown,no,no,no,push,may,tue,1,,0,nonexistent,0
40,education,married,other,unknown,unknown,unknown,push,may,tue,1,,0,nonexistent,0
38,trade,married,other,no,no,no,push,may,tue,1,,0,nonexistent,0
39,trade,married,other,no,yes,no,push,may,tue,1,,0,nonexistent,0
39,trade,married,other,no,no,no,push,may,tue,1,,0,nonexistent,0
38,other,married,high school,no,no,no,push,may,tue,1,,0,nonexistent,0
47,other,single,unknown,unknown,yes,no,push,may,tue,1,,0,nonexistent,0
30,services,single,high school,no,no,no,push,may,tue,1,,0,nonexistent,0
38,other,divorced,high school,no,yes,yes,push,may,tue,2,,0,nonexistent,0
39,technology,divorced,undergraduate,no,no,no,push,may,tue,1,,0,nonexistent,0
44,other,married,high school,no,no,no,push,may,tue,2,,0,nonexistent,0
36,other,married,high school,no,no,no,push,may,tue,2,,0,nonexistent,0
41,services,married,high school,unknown,yes,yes,push,may,tue,1,,0,nonexistent,0
41,trade,married,other,no,no,no,push,may,tue,1,,0,nonexistent,0
35,trade,married,other,no,no,no,push,may,tue,2,,0,nonexistent,0
41,technology,married,high school,no,no,no,push,may,tue,1,,0,nonexistent,0
36,services,married,high school,unknown,no,no,push,may,tue,1,,0,nonexistent,0
35,other,single,high school,no,yes,yes,push,may,tue,1,,0,nonexistent,0
33,trade,single,other,unknown,no,no,push,may,tue,1,,0,nonexistent,0
38,other,single,other,unknown,no,no,push,may,tue,1,,0,nonexistent,0
33,self-employed,married,undergraduate,no,no,no,push,may,tue,1,,0,nonexistent,0
55,self-employed,married,unknown,unknown,no,no,push,may,tue,1,,0,nonexistent,0
36,trade,single,other,unknown,no,no,push,may,tue,1,,0,nonexistent,0
57,technology,married,graduate/professional,unknown,no,yes,push,may,tue,1,,0,nonexistent,0
32,business,single,undergraduate,no,yes,no,push,may,tue,2,,0,nonexistent,0
30,self-employed,single,high school,no,yes,no,push,may,tue,1,,0,nonexistent,0
43,other,married,graduate/professional,no,yes,yes,push,may,tue,2,,0,nonexistent,0
46,other,married,undergraduate,no,no,no,push,may,tue,2,,0,nonexistent,0
35,other,divorced,high school,no,no,yes,push,may,tue,2,,0,nonexistent,0
34,other,single,undergraduate,no,yes,yes,push,may,tue,1,,0,nonexistent,0
50,trade,married,other,unknown,unknown,unknown,push,may,tue,1,,0,nonexistent,0
39,other,single,undergraduate,no,no,no,push,may,tue,2,,0,nonexistent,0
39,trade,married,other,unknown,no,no,push,may,tue,1,,0,nonexistent,0
42,business,married,other,no,no,no,push,may,tue,2,,0,nonexistent,0
57,retired,married,undergraduate,no,yes,no,push,may,tue,1,,0,nonexistent,0
45,trade,married,other,unknown,no,no,push,may,tue,1,,0,nonexistent,0
40,technology,married,other,no,no,yes,push,may,tue,1,,0,nonexistent,0
42,trade,married,high school,no,no,yes,push,may,tue,3,,0,nonexistent,1
40,technology,married,other,no,no,no,push,may,tue,1,,0,nonexistent,0
38,trade,single,other,unknown,no,no,push,may,tue,1,,0,nonexistent,0
39,trade,married,other,unknown,yes,yes,push,may,tue,1,,0,nonexistent,0
41,trade,married,other,no,no,no,push,may,tue,1,,0,nonexistent,0
39,trade,married,other,unknown,yes,no,push,may,tue,1,,0,nonexistent,0
41,trade,married,other,no,yes,yes,push,may,tue,1,,0,nonexistent,0
45,other,married,undergraduate,unknown,no,no,push,may,tue,1,,0,nonexistent,0
35,other,divorced,undergraduate,no,unknown,unknown,push,may,tue,1,,0,nonexistent,0
35,other,married,other,no,yes,no,push,may,tue,1,,0,nonexistent,0
49,trade,married,high school,unknown,no,no,push,may,tue,1,,0,nonexistent,0
36,technology,married,unknown,no,no,no,push,may,tue,2,,0,nonexistent,0
23,other,single,undergraduate,no,no,no,push,may,tue,3,,0,nonexistent,0
43,unemployed,married,undergraduate,unknown,unknown,unknown,push,may,tue,2,,0,nonexistent,0
49,business,married,graduate/professional,no,unknown,unknown,push,may,tue,2,,0,nonexistent,0
36,technology,married,graduate/professional,no,unknown,unknown,push,may,tue,2,,0,nonexistent,0
51,trade,married,other,unknown,yes,no,push,may,tue,2,,0,nonexistent,0
56,retired,married,other,unknown,yes,yes,push,may,tue,4,,0,nonexistent,0
45,retail,married,high school,no,no,no,push,may,tue,2,,0,nonexistent,0
42,other,married,high school,no,no,no,push,may,tue,3,,0,nonexistent,0
41,other,divorced,high school,no,no,no,push,may,tue,4,,0,nonexistent,0
32,services,married,high school,unknown,no,yes,push,may,tue,2,,0,nonexistent,0
46,education,married,undergraduate,no,no,no,push,may,tue,2,,0,nonexistent,0
37,trade,married,unknown,no,no,no,push,may,tue,3,,0,nonexistent,0
53,education,married,undergraduate,unknown,no,no,push,may,tue,1,,0,nonexistent,0
30,trade,married,other,no,no,no,push,may,tue,2,,0,nonexistent,0
45,unknown,married,unknown,unknown,no,no,push,may,tue,1,,0,nonexistent,0
24,technology,single,graduate/professional,no,no,yes,push,may,tue,2,,0,nonexistent,0
45,unknown,married,unknown,unknown,no,no,push,may,tue,1,,0,nonexistent,0
34,other,single,undergraduate,no,no,yes,push,may,tue,2,,0,nonexistent,0
41,education,married,undergraduate,unknown,no,no,push,may,tue,2,,0,nonexistent,0
59,trade,married,other,no,yes,no,push,may,tue,2,,0,nonexistent,0
45,trade,married,other,unknown,no,no,push,may,tue,1,,0,nonexistent,0
54,trade,married,other,unknown,no,no,push,may,tue,5,,0,nonexistent,0
32,technology,married,graduate/professional,no,no,no,push,may,tue,3,,0,nonexistent,0
33,technology,married,graduate/professional,no,yes,no,push,may,tue,2,,0,nonexistent,0
32,other,married,undergraduate,no,no,no,push,may,tue,1,,0,nonexistent,0
34,services,single,high school,no,unknown,unknown,push,may,tue,2,,0,nonexistent,0
46,education,married,undergraduate,no,no,no,push,may,tue,2,,0,nonexistent,0
57,technology,married,graduate/professional,no,yes,no,push,may,tue,4,,0,nonexistent,0
42,technology,married,other,no,no,no,push,may,tue,1,,0,nonexistent,0
48,other,married,graduate/professional,no,yes,no,push,may,tue,2,,0,nonexistent,0
58,other,divorced,undergraduate,unknown,yes,no,push,may,tue,1,,0,nonexistent,0
34,services,married,high school,no,no,no,push,may,tue,1,,0,nonexistent,0
32,other,single,undergraduate,no,yes,yes,push,may,tue,1,,0,nonexistent,0
48,trade,married,other,no,no,no,push,may,tue,2,,0,nonexistent,0
47,trade,married,other,no,no,no,push,may,tue,1,,0,nonexistent,0
31,services,married,high school,unknown,no,no,push,may,tue,1,,0,nonexistent,0
32,other,single,undergraduate,no,yes,no,push,may,tue,1,,0,nonexistent,0
32,other,single,undergraduate,no,no,no,push,may,tue,1,,0,nonexistent,0
36,services,married,high school,no,no,no,push,may,tue,1,,0,nonexistent,0
53,trade,married,other,unknown,no,yes,push,may,tue,2,,0,nonexistent,0
37,trade,married,other,unknown,no,no,push,may,tue,5,,0,nonexistent,0
50,services,married,high school,no,no,no,push,may,tue,1,,0,nonexistent,0
46,trade,married,other,no,yes,no,push,may,tue,2,,0,nonexistent,0
